pid,condition,conditionType,status,sanityFail,timeTracking,totalTime,gender,age,qConfusing,feedback,mortgagePrompt,pref0_3,pref0_6,pref6_9,pref6_12,idf0_3_hyp,idf0_6_hyp,idf6_9_hyp,idf6_12_hyp,PB3_hyp,PB6_hyp,idf0_3_exp,idf0_6_exp,idf6_9_exp,idf6_12_exp,PB3_exp,PB6_exp,numPB,MLcheatTrials,MLclicksNumber,ML_pa_mean,ML_pa_complete
178,1,Training,4,0,"[5.4, 9.2]",9.9,Male,32,I feel that the mortgage question did not provide enough details.,Overall good survey but I feel the mortgage question was not detailed enough.,"{'Q0': 'I would choose the one with the lowest interest rate.', 'Q1': 'I would just go with the lowest interest rate.'}","[1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0]",0.3333333333333333,0.5,296.1851851854079,333.25000000018474,0,0,0.7937005259840998,0.7937005259840998,0.7937005259840998,0.8491906647824764,0,1,27,0,108,0.0667,"[0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0]"
179,1,Training,4,1,"[4.7, 9.1]",9.4,Male,34,None,None,"{'Q0': 'I would compare the cumulative interests of each interest rate for the entire mortgage duration.', 'Q1': 'I would choose the interest rate with the least total interest for the entire mortgage duration.'}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.047619047619047616,0.2777777777777778,0.0,0.25,1,1,0.9564655913861946,0.8491906647824764,1.0,0.924655597148662,1,1,12,10,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
180,1,Training,4,0,"[4.3, 6.5]",6.7,male,37, no,,"{'Q0': 'lowest interest rate', 'Q1': 'lowest interest rate'}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.047619047619047616,0.05555555555555555,0.0,0.0,1,1,0.9564655913861946,0.9531842929969364,1.0,1.0,1,1,6,10,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
181,1,Training,4,0,"[7.6, 11.7]",12.4,female,27,no,,"{'Q0': 'i would see who has the lowest interest rate over the period of time', 'Q1': 'i based it on how much interest i would pay in the long term'}","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 0, 0]",0.1111111111111111,0.1,0.0,333.25000000018474,1,0,0.9085602964160698,0.924655597148662,1.0,0.8908987181403393,1,0,15,0,27,0.79,"[0.4, 0.3333333333333333, 0.5, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
182,1,Training,4,0,"[5.7, 8.5]",8.9,Female,34,No,,"{'Q0': 'I would choose the lowest interest rate.', 'Q1': 'I chose the lowest interest rate. '}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]",0.047619047619047616,0.023809523809523808,0.06666666666666668,0.08333333333333333,0,0,0.9564655913861946,0.9779905885979652,0.9564655913861946,0.9531842929969364,0,0,10,0,70,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
183,1,Training,4,0,"[6.0, 9.9]",10.5,Male,35,No.,This is very interesting!! ,"{'Q0': 'I would love to have a planned mortgage so I would take the most stable one. I would chose the 19 years.', 'Q1': 'I want to know what is going to happen next. But without the interest rates, this is difficult.'}","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]",0.0,0.011111111111111113,0.02564102564102564,0.027777777777777776,0,0,1.0,0.9893012232339632,0.978716910292216,0.9779905885979652,0,0,4,0,28,0.9,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.75, 0.75, 0.5]"
184,1,Training,4,0,"[4.8, 7.8]",7.9,Female,25,"It was all about the long term path, the middle options didn't matter",No,"{'Q0': 'I would use an amortization calculator to select one that will have me paying the lowest interest rate over the entire mortgage. ', 'Q1': 'The one with the lowest interest paid over the entire mortgage. '}","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]",0.2,0.1,0.14285714285714285,0.05,1,1,0.8549879733383485,0.924655597148662,0.9331277892043119,0.9659853980285168,1,1,16,0,32,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
185,1,Training,4,0,"[5.3, 8.7]",8.8,Male,28,Not really,,"{'Q0': 'I would choose the one with lowest long term interest', 'Q1': 'Whatever one has lowest long term interest accruement'}","[1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0]",0.022222222222222227,0.023809523809523808,0.0,0.011904761904761904,1,1,0.978716910292216,0.9779905885979652,1.0,0.9893012232339632,1,1,4,0,88,0.0167,"[0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
186,1,Training,4,0,"[5.1, 9.1]",9.8,female,40,no,"great experiment. makes you really think about money in the present, or what you can gain in the future. ","{'Q0': 'I would choose the one with the lowest interest rate or nineteen years', 'Q1': 'The nineteen year would be spread out more'}","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.2,0.16666666666666666,296.1851851854079,0.25,0,0,0.8549879733383485,0.8908987181403393,0.8549879733383485,0.924655597148662,0,1,21,10,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
187,1,Training,4,0,"[20.3, 25.2]",26.0,Female,27,No ,No just Thanks. ,"{'Q0': 'Pick the on with either the lowest rates or the highest rate depending on a few things.', 'Q1': 'I do not know I just choose which one sounds good. '}","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0]",0.2,0.16666666666666666,0.3333333333333333,333.25000000018474,0,0,0.8549879733383485,0.8908987181403393,0.9085602964160698,0.8908987181403393,1,0,21,1,108,0.4667,"[0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.0, 0.6666666666666666, 0.3333333333333333, 0.5, 0.5, 0.3333333333333333]"
188,1,Training,4,0,"[8.2, 16.6]",16.9,Male,30,No,,"{'Q0': 'Depending on the rate that best suits my needs', 'Q1': 'The one that would save me the most money'}","[1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.3333333333333333,0.5,0.14285714285714285,0.25,1,1,0.7937005259840998,0.7937005259840998,0.9331277892043119,0.924655597148662,1,1,22,0,66,0.8833,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.8333333333333334, 1.0, 1.0]"
189,1,Training,4,0,"[3.9, 7.0]",7.1,Female,22,No,,"{'Q0': 'The one with the lowest interest rate all together', 'Q1': 'The one I pay the least'}","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 0]",0.0,0.011111111111111113,0.0,0.027777777777777776,0,0,1.0,0.9893012232339632,1.0,0.9779905885979652,0,0,3,5,42,0.3,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]"
190,1,Training,4,0,"[4.5, 7.0]",7.2,Female.,24,No.,No.,"{'Q0': 'Whichever accrues the least amount of interest.', 'Q1': ""The one that I'd have to pay the least for unnecessarily.\n""}","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.1111111111111111,0.2777777777777778,0.06666666666666668,0.25,1,1,0.9085602964160698,0.8491906647824764,0.9564655913861946,0.924655597148662,1,1,18,0,114,0.2833,"[0.0, 0.3333333333333333, 0.6666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5, 0.3333333333333333, 0.0, 0.16666666666666666, 0.16666666666666666]"
191,1,Training,4,0,"[7.9, 12.0]",12.2,male,41,no,,"{'Q0': 'I would look at what the mortgage rates would be over the entire length of the loan', 'Q1': 'I would go with the mortgage that had the lowest long term interest rate'}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]",0.047619047619047616,0.05555555555555555,0.06666666666666668,0.05,0,1,0.9564655913861946,0.9531842929969364,0.9564655913861946,0.9659853980285168,0,1,11,0,120,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
192,1,Training,4,1,"[3.6, 8.5]",8.7,Male,22,No,,"{'Q0': 'Assess the financial situation in the near, short, and long term with respect to interest rates, and calculate the total amount due for each option at the end of 20 years', 'Q1': 'Calculating the total cost of the mortgage to be paid at the end of the 20 years of payment'}","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.2777777777777778,0.0,0.0,0,1,1.0,0.8491906647824764,1.0,1.0,0,1,0,0,52,0.51,"[0.0, 0.0, 0.2, 0.0, 0.4, 1.0, 1.0, 1.0, 1.0, 0.5]"
193,1,Training,4,0,"[6.9, 15.2]",18.9,Male,22 years old.,"The initial question regarding the 3 different interest rates for the month, year, and 19 years confused me after asking which one I would pick. The way it was worded I thought it was all together and there was 3 different options for the set. 1 interest rate that changes between the month, year, and 19 years. Then another interest rate that would be for a month, year, etc. and then the 3rd interest rate.","I'm not too savvy in interest rates for mortgages but as far as my mentality for choosing the smaller rate sooner or the larger later on; (assuming it's affordable) I would pick as high as a price as I could as soon as possible so the interest rate wouldn't cost me more in the long run. But once the prices get too low there's no point, you might as well save up and do the more expensive option later on because depending on the interest rate paying at a rate of <$$40-$30 would essentially not be doing much in terms of the long run. Overall, I enjoyed this experiment, thank you.","{'Q0': 'I would choose whichever has the lowest interest rate for the 19 years. And preferably a low interest for the single year as well.', 'Q1': 'Whichever has the lowest interest rate for the 19 years.'}","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.2,0.2777777777777778,0.3333333333333333,0.25,0,1,0.8549879733383485,0.8491906647824764,0.9085602964160698,0.924655597148662,1,1,21,0,43,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
194,1,Training,4,0,"[4.7, 10.1]",10.3,male,35,not really,,"{'Q0': 'next 19 years', 'Q1': 'Longer period future planning'}","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.1111111111111111,0.16666666666666666,296.1851851854079,0.25,0,0,0.9085602964160698,0.8908987181403393,0.8549879733383485,0.924655597148662,0,1,20,10,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
195,1,Training,4,0,"[9.2, 15.0]",15.0,Male,24,No,,"{'Q0': 'I would pick the one with the lowest overall interest fees.', 'Q1': 'I would do the math, which would likely lead to me doing the one with the 19 years'}","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,112,0.6333,"[0.3333333333333333, 0.5, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5, 0.5, 0.5, 1.0, 1.0]"
196,1,Training,4,0,"[6.5, 10.0]",10.7,Female,39,A little bit at first until I did a few exercises. ,It would be nice to practice the experiment during the instructions. ,"{'Q0': 'I would run the calculations to see which cost the least in the long run. ', 'Q1': 'Based on bottom line which one would cost me the least'}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 0]",0.047619047619047616,0.023809523809523808,0.0,0.027777777777777776,1,0,0.9564655913861946,0.9779905885979652,1.0,0.9779905885979652,1,0,6,0,76,0.9333,"[0.3333333333333333, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
197,1,Training,4,0,"[5.3, 8.6]",10.1,Female,28,No.,"I thought the plane exercise was training so I was moreso ""playing/testing"" with it rather than 100% doing my best, and I assumed there would be an ""actual"" round following that. That could maybe be clearer so my results may have been better.","{'Q0': 'Talk to an expert. Also, see which would be the most beneficial in the long run.', 'Q1': 'Looking at which one will cost me the least in the long run.'}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0]",0.047619047619047616,0.16666666666666666,0.14285714285714285,333.25000000018474,0,0,0.9564655913861946,0.8908987181403393,0.9331277892043119,0.8908987181403393,0,0,17,0,69,0.745,"[0.16666666666666666, 0.25, 0.8333333333333334, 1.0, 1.0, 0.6, 1.0, 1.0, 0.6, 1.0]"
198,1,Training,4,0,"[7.1, 10.5]",10.7,female,59,no,,"{'Q0': 'The best rate over the 19 years', 'Q1': 'The best rate over the 19 years'}","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0]",0.1111111111111111,0.16666666666666666,296.1851851854079,333.25000000018474,0,0,0.9085602964160698,0.8908987181403393,0.8549879733383485,0.8491906647824764,0,0,22,0,56,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
199,1,Training,4,0,"[4.2, 6.9]",7.3,male,30,no,very good ,"{'Q0': 'lowest interest rate', 'Q1': 'with lowest interest rate'}","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",0.0,1.1666666666666667,296.1851851854079,333.25000000018474,0,1,1.0,0.7071067811865476,0.5,0.7071067811865476,0,1,27,10,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
200,1,Training,4,0,"[7.2, 11.0]",12.0,Male. ,26.,No. ,"If there isn't a completion code after I submit, my worker ID is A156E3IYUJ5CKK. The plane game was fun. ","{'Q0': 'Whichever has the lowest interest rate overall. ', 'Q1': ""It's basically whichever one has the best interest rate in the last 19 years, but the first month/year are a factor if there is a significant difference between the rates during those time periods and the final rate. I would have to see and compare the rates/crunch the numbers on overall interest paid before I made my decision. ""}","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 0, 0, 0]",0.07692307692307693,0.05555555555555555,0.0,0.05,1,1,0.9331277892043119,0.9531842929969364,1.0,0.9659853980285168,1,1,10,0,104,0.1167,"[0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.3333333333333333, 0.0]"
201,1,Training,4,1,"[4.6, 7.0]",7.4,Male,42,Nope,Interesting game.,"{'Q0': 'Middle', 'Q1': 'Middle is best'}","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 1, 1, 1, 1, 0, 0, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 0, 0, 1, 1]",0.0,0.2777777777777778,0.0,0.08333333333333333,0,1,1.0,0.8491906647824764,1.0,0.9531842929969364,0,1,5,0,100,0.6,"[0.3333333333333333, 0.6666666666666666, 0.6666666666666666, 0.5, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.5, 0.6666666666666666, 0.6666666666666666]"
202,1,Training,4,0,"[7.5, 11.7]",12.0,female,33,no,,"{'Q0': 'I would spend the time to calculate how much interest I was paying long term between the three mortgages, and choose the one with lower interest paid over time.', 'Q1': 'whichever one I pay lowest amount of interest on over time'}","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]",0.0,0.023809523809523808,0.3333333333333333,0.027777777777777776,0,0,1.0,0.9779905885979652,0.9085602964160698,0.9779905885979652,0,0,8,0,120,0.4833,"[0.6666666666666666, 0.8333333333333334, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.0, 0.0, 0.0]"
203,1,Training,4,0,"[3.6, 5.9]",6.0,male,19,no,,"{'Q0': 'lowest interest rates ', 'Q1': 'security of mortgage company '}","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.2,0.1,0.14285714285714285,0.25,1,0,0.8549879733383485,0.924655597148662,0.9331277892043119,0.924655597148662,1,0,18,9,12,0.0333,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333]"
204,1,Training,4,0,"[7.3, 11.4]",11.6,Male,36,Nope,Interesting survey,"{'Q0': 'According to the easiest direction and less negativevalues', 'Q1': 'By checking high profit values'}","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]",0.07692307692307693,0.1,0.3333333333333333,0.08333333333333333,0,1,0.9331277892043119,0.924655597148662,0.9085602964160698,0.9531842929969364,0,1,16,0,43,0.9417,"[0.6666666666666666, 1.0, 0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
205,1,Training,4,0,"[6.4, 10.2]",10.3,male,40,no,,"{'Q0': 'first choose lowest interest rate', 'Q1': 'calculate total cost of theborrowing'}","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]",0.2,0.16666666666666666,0.06666666666666668,0.08333333333333333,1,1,0.8549879733383485,0.8908987181403393,0.9564655913861946,0.9531842929969364,1,1,17,9,12,0.0333,"[0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
206,1,Training,4,0,"[4.5, 7.0]",7.1,male,41,no,,"{'Q0': 'I would calculate what my overall interest payment would be for the entire life of each loan.', 'Q1': 'I would choose the loan where I paid the least overall interest.'}","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0]",0.0,0.011111111111111113,0.0,0.011904761904761904,0,0,1.0,0.9893012232339632,1.0,0.9893012232339632,0,0,2,0,73,0.9583,"[1.0, 1.0, 0.75, 0.8333333333333334, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
207,1,Training,4,0,"[4.2, 8.8]",9.1,Female,28,No,,"{'Q0': 'I would consider my income and approximately how long it would take me to pay off the mortgage. ', 'Q1': 'I would pick the mortgage loan that has the best interest rate for the next 19 years. '}","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]",0.07692307692307693,0.1,0.02564102564102564,0.08333333333333333,1,1,0.9331277892043119,0.924655597148662,0.978716910292216,0.9531842929969364,1,1,13,10,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
208,1,Training,4,1,"[7.7, 16.5]",16.7,"Female
",24,Yes.  was confused what the question was asking,,"{'Q0': 'I would pick the one with the most consistent interest rate ', 'Q1': 'i picked the one with the same rate to avoid a higer interest'}","[0, 0, 0, 0, 0, 0, 0, 1, 1]","[0, 0, 0, 0, 0, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 1, 1, 0, 0]",2.333333333333333,0.2777777777777778,296.1851851854079,333.25000000018474,0,0,0.5,0.8491906647824764,0.8549879733383485,0.7071067811865476,1,0,23,0,41,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
209,1,Training,4,0,"[6.1, 12.1]",12.3,female,48,"No but I had a technical issue with the mortgage question. As I started to answer, the survey suddenly leaped to the next (?) screen. I could have done something weird not sure. Anyway, I would prefer the mortgage where the interest was different in the 1st month only, I think. The reason being that I prefer stability. However, it's hard to know when I'm not sure if you mean a variable rate throughout the first month, and then stable the rest or higher the first month or what. Lots of options there.",,,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,49,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
210,1,Training,4,0,"[4.9, 7.4]",7.5,female,51,no,,,"[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.2,0.1,296.1851851854079,0.25,0,0,0.8549879733383485,0.924655597148662,0.8549879733383485,0.924655597148662,0,0,20,0,60,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
211,1,Training,4,0,"[9.4, 13.6]",13.9,female,62,no,,"{'Q0': 'I would calculate the one that charges the least interest and choose that one. ', 'Q1': 'I calculated the total interest.'}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0]",0.047619047619047616,0.16666666666666666,296.1851851854079,333.25000000018474,0,0,0.9564655913861946,0.8908987181403393,0.8549879733383485,0.8908987181403393,0,0,19,10,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
212,1,Training,4,0,"[7.6, 14.1]",17.1,male,55,no,"For the $X today vs $Y in N months questions, one factor not accounted for is the certainty of actually receiving the money after N months.  This could be based on one's perception of the trustworthiness of the promise and the likelihood of unforseen external factors (eg. promiser going bankrupt, trade/financial sanctions between the countries of the promiser/promisee).","{'Q0': 'Choose the mortgage with the lowest interest in the next 19 years.  This assumes the interest rates for the 3 time periods are not drastically different (eg. not 10000%, 1000%, 1%)', 'Q1': ""The lowest simplified cumulative interest paid, ignoring compounding.  eg. if a mortgage's interest rates are i1, i2, i3 and the time periods are t1, t2, t3, the simplified cumulative interest calculation is i1 * t1 + i2 * t2 + i3 * t3.""}","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0]",0.0,0.011111111111111113,0.0,0.011904761904761904,0,0,1.0,0.9893012232339632,1.0,0.9893012232339632,0,0,2,0,82,0.7833,"[1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.6666666666666666, 0.5, 0.8333333333333334, 0.3333333333333333]"
213,1,Training,4,1,"[7.7, 12.0]",12.6,"female
",33,no very straight forward. ,that was so interesting! I really feel like I understand the comparison this was making and it was very cool concept,"{'Q0': 'I would choose the one with the lowest interest rate', 'Q1': 'Picking the lowest interest rate'}","[1, 1, 1, 1, 0, 0, 0, 0, 1]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.2,0.2777777777777778,0.0,0.25,1,1,0.8549879733383485,0.8491906647824764,1.0,0.924655597148662,1,1,14,10,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
214,1,Training,4,0,"[5.0, 8.2]",8.3,male,43,no,none at this time,"{'Q0': 'I would choose the loan with the least amount of interest. ', 'Q1': 'I would look at what each amount is and how I would be able to break it down to where I get the most use from it but at the same time keep my monthly payments as low as possible and which can I pay off the quickest. '}","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",2.333333333333333,1.1666666666666667,296.1851851854079,333.25000000018474,1,1,0.5,0.7071067811865476,0.5,0.7071067811865476,1,1,36,10,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
